reading uai file ../../../data//deer_rescaled_0034.K20.F100.model.uai
done reading uai file
normalizing #tables=1830
prob.avg_domain_size=21
prob.N=1
param.rho=1
param.eta=1
@0: T=60, n=781830, nf=0, m=0, me=74400
iter=0, #inner=1, relaxed-p-obj=nan, decoded_t=8115.652, best_decoded=8115.652, eta=1, p_inf=2.1e+02, d_inf=2e+03, gap=nan, nnz=144081(0.22), time=0.51
iter=47755, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00012, gap=nan, nnz=33753(0.068), time=8.2e+03
iter=47760, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00019, gap=nan, nnz=33799(0.068), time=8.2e+03
iter=47765, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00018, gap=nan, nnz=33849(0.068), time=8.2e+03
iter=47770, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00015, gap=nan, nnz=33858(0.068), time=8.2e+03
iter=47775, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.9e-05, gap=nan, nnz=33865(0.068), time=8.2e+03
iter=47780, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00022, gap=nan, nnz=33811(0.068), time=8.2e+03
iter=47785, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00029, gap=nan, nnz=33788(0.068), time=8.2e+03
iter=47790, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00034, gap=nan, nnz=33765(0.068), time=8.2e+03
iter=47795, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00021, gap=nan, nnz=33785(0.068), time=8.2e+03
iter=47800, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00016, gap=nan, nnz=33803(0.068), time=8.2e+03
iter=47805, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00018, gap=nan, nnz=33791(0.068), time=8.2e+03
iter=47810, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00023, gap=nan, nnz=33783(0.068), time=8.2e+03
iter=47815, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00026, gap=nan, nnz=33821(0.068), time=8.2e+03
iter=47820, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00023, gap=nan, nnz=33836(0.068), time=8.2e+03
iter=47825, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.0002, gap=nan, nnz=33868(0.068), time=8.2e+03
iter=47830, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00011, gap=nan, nnz=33905(0.068), time=8.2e+03
iter=47835, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00013, gap=nan, nnz=33934(0.068), time=8.2e+03
iter=47840, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=33960(0.068), time=8.2e+03
iter=47845, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=33939(0.068), time=8.2e+03
iter=47850, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00014, gap=nan, nnz=33947(0.068), time=8.2e+03
iter=47855, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00013, gap=nan, nnz=33914(0.068), time=8.2e+03
iter=47860, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00015, gap=nan, nnz=33917(0.068), time=8.2e+03
iter=47865, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=33886(0.068), time=8.2e+03
iter=47870, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00015, gap=nan, nnz=33879(0.068), time=8.2e+03
iter=47875, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00016, gap=nan, nnz=33855(0.068), time=8.2e+03
iter=47880, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00013, gap=nan, nnz=33837(0.068), time=8.2e+03
iter=47885, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00015, gap=nan, nnz=33834(0.068), time=8.2e+03
iter=47890, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00013, gap=nan, nnz=33861(0.068), time=8.2e+03
iter=47895, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00011, gap=nan, nnz=33890(0.068), time=8.2e+03
iter=47900, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00093, d_inf=9.7e-05, gap=nan, nnz=33920(0.068), time=8.3e+03
iter=47905, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00093, d_inf=0.0001, gap=nan, nnz=33933(0.068), time=8.3e+03
iter=47910, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00093, d_inf=0.00017, gap=nan, nnz=33968(0.068), time=8.3e+03
iter=47915, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7.7e-05, gap=nan, nnz=33974(0.068), time=8.3e+03
iter=47920, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00012, gap=nan, nnz=33959(0.068), time=8.3e+03
iter=47925, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.2e-05, gap=nan, nnz=33928(0.068), time=8.3e+03
iter=47930, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00014, gap=nan, nnz=33909(0.068), time=8.3e+03
iter=47935, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00015, gap=nan, nnz=33892(0.068), time=8.3e+03
iter=47940, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00014, gap=nan, nnz=33928(0.068), time=8.3e+03
iter=47945, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.0002, gap=nan, nnz=33948(0.068), time=8.3e+03
iter=47950, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00015, gap=nan, nnz=33954(0.068), time=8.3e+03
iter=47955, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00016, gap=nan, nnz=33966(0.068), time=8.3e+03
iter=47960, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00015, gap=nan, nnz=34001(0.068), time=8.3e+03
iter=47965, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=7.1e-05, gap=nan, nnz=34014(0.068), time=8.3e+03
iter=47970, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=7.4e-05, gap=nan, nnz=34038(0.068), time=8.3e+03
iter=47975, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=9.7e-05, gap=nan, nnz=34050(0.068), time=8.3e+03
iter=47980, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=9e-05, gap=nan, nnz=34082(0.068), time=8.3e+03
iter=47985, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=6.5e-05, gap=nan, nnz=34078(0.068), time=8.3e+03
iter=47990, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=6.5e-05, gap=nan, nnz=34039(0.068), time=8.3e+03
iter=47995, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=8.8e-05, gap=nan, nnz=34029(0.068), time=8.3e+03
iter=48000, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=9.2e-05, gap=nan, nnz=34034(0.068), time=8.3e+03
iter=48005, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00011, gap=nan, nnz=33999(0.068), time=8.3e+03
iter=48010, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.0001, gap=nan, nnz=33988(0.068), time=8.3e+03
iter=48015, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00017, gap=nan, nnz=33980(0.068), time=8.3e+03
iter=48020, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00016, gap=nan, nnz=33995(0.068), time=8.3e+03
iter=48025, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00013, gap=nan, nnz=34006(0.068), time=8.3e+03
iter=48030, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.0001, gap=nan, nnz=34001(0.068), time=8.3e+03
iter=48035, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.0001, gap=nan, nnz=34017(0.068), time=8.3e+03
iter=48040, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7.1e-05, gap=nan, nnz=34027(0.068), time=8.3e+03
iter=48045, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.5e-05, gap=nan, nnz=34048(0.068), time=8.3e+03
iter=48050, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.4e-05, gap=nan, nnz=34051(0.068), time=8.3e+03
iter=48055, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=8.2e-05, gap=nan, nnz=34059(0.068), time=8.3e+03
iter=48060, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7.4e-05, gap=nan, nnz=34062(0.068), time=8.3e+03
iter=48065, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7.5e-05, gap=nan, nnz=34085(0.068), time=8.3e+03
iter=48070, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7.7e-05, gap=nan, nnz=34043(0.068), time=8.3e+03
iter=48075, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.3e-05, gap=nan, nnz=34060(0.068), time=8.3e+03
iter=48080, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00011, gap=nan, nnz=34060(0.068), time=8.3e+03
iter=48085, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.6e-05, gap=nan, nnz=34051(0.068), time=8.3e+03
iter=48090, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=8.3e-05, gap=nan, nnz=34061(0.068), time=8.3e+03
iter=48095, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=7.7e-05, gap=nan, nnz=34088(0.068), time=8.3e+03
iter=48100, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00013, gap=nan, nnz=34097(0.068), time=8.3e+03
iter=48105, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=34088(0.068), time=8.3e+03
iter=48110, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=9.2e-05, gap=nan, nnz=34097(0.068), time=8.3e+03
iter=48115, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.0001, gap=nan, nnz=34097(0.068), time=8.3e+03
iter=48120, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=34128(0.068), time=8.3e+03
iter=48125, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=8e-05, gap=nan, nnz=34120(0.068), time=8.3e+03
iter=48130, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=8.4e-05, gap=nan, nnz=34139(0.068), time=8.3e+03
iter=48135, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=6e-05, gap=nan, nnz=34152(0.068), time=8.3e+03
iter=48140, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=7.7e-05, gap=nan, nnz=34156(0.068), time=8.3e+03
iter=48145, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=8.9e-05, gap=nan, nnz=34139(0.068), time=8.3e+03
iter=48150, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=7.3e-05, gap=nan, nnz=34125(0.068), time=8.3e+03
iter=48155, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.0001, gap=nan, nnz=34127(0.068), time=8.3e+03
iter=48160, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=34117(0.068), time=8.3e+03
iter=48165, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00012, gap=nan, nnz=34100(0.068), time=8.3e+03
iter=48170, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00015, gap=nan, nnz=34104(0.068), time=8.3e+03
iter=48175, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00015, gap=nan, nnz=34089(0.068), time=8.3e+03
iter=48180, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7e-05, gap=nan, nnz=34107(0.068), time=8.3e+03
iter=48185, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=8.4e-05, gap=nan, nnz=34124(0.068), time=8.3e+03
iter=48190, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=8e-05, gap=nan, nnz=34150(0.068), time=8.3e+03
iter=48195, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=6.9e-05, gap=nan, nnz=34175(0.068), time=8.3e+03
iter=48200, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=4.4e-05, gap=nan, nnz=34189(0.068), time=8.3e+03
iter=48205, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=4.7e-05, gap=nan, nnz=34207(0.068), time=8.3e+03
iter=48210, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=6.1e-05, gap=nan, nnz=34201(0.068), time=8.3e+03
iter=48215, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00011, gap=nan, nnz=34169(0.068), time=8.3e+03
iter=48220, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=8.4e-05, gap=nan, nnz=34181(0.068), time=8.3e+03
iter=48225, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.0001, gap=nan, nnz=34180(0.068), time=8.3e+03
iter=48230, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9e-05, gap=nan, nnz=34157(0.068), time=8.3e+03
iter=48235, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=9.5e-05, gap=nan, nnz=34165(0.068), time=8.3e+03
iter=48240, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00011, gap=nan, nnz=34154(0.068), time=8.3e+03
iter=48245, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7.6e-05, gap=nan, nnz=34143(0.068), time=8.3e+03
iter=48250, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=8.5e-05, gap=nan, nnz=34169(0.068), time=8.3e+03
iter=48255, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=5.4e-05, gap=nan, nnz=34191(0.068), time=8.3e+03
iter=48260, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=5.4e-05, gap=nan, nnz=34209(0.068), time=8.3e+03
iter=48265, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=4.9e-05, gap=nan, nnz=34226(0.068), time=8.3e+03
iter=48270, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=3.9e-05, gap=nan, nnz=34242(0.068), time=8.3e+03
iter=48275, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=4.4e-05, gap=nan, nnz=34255(0.068), time=8.3e+03
iter=48280, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=7.7e-05, gap=nan, nnz=34242(0.068), time=8.3e+03
iter=48285, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=5.3e-05, gap=nan, nnz=34236(0.068), time=8.3e+03
iter=48290, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00011, gap=nan, nnz=34216(0.068), time=8.3e+03
iter=48295, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00012, gap=nan, nnz=34201(0.068), time=8.3e+03
iter=48300, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=6e-05, gap=nan, nnz=34199(0.068), time=8.3e+03
iter=48305, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=6e-05, gap=nan, nnz=34203(0.068), time=8.3e+03
iter=48310, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=5.3e-05, gap=nan, nnz=34204(0.068), time=8.3e+03
iter=48315, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=6.9e-05, gap=nan, nnz=34206(0.068), time=8.3e+03
iter=48320, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=6e-05, gap=nan, nnz=34226(0.068), time=8.3e+03
iter=48325, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=5.6e-05, gap=nan, nnz=34248(0.068), time=8.3e+03
iter=48330, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=4.6e-05, gap=nan, nnz=34258(0.068), time=8.3e+03
iter=48335, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=7e-05, gap=nan, nnz=34260(0.068), time=8.3e+03
iter=48340, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=5.4e-05, gap=nan, nnz=34258(0.068), time=8.3e+03
iter=48345, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=4.6e-05, gap=nan, nnz=34261(0.068), time=8.3e+03
iter=48350, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=6.3e-05, gap=nan, nnz=34258(0.068), time=8.3e+03
iter=48355, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=6.4e-05, gap=nan, nnz=34261(0.068), time=8.3e+03
iter=48360, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00011, gap=nan, nnz=34248(0.068), time=8.3e+03
iter=48365, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00039, gap=nan, nnz=34168(0.068), time=8.3e+03
iter=48370, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00021, gap=nan, nnz=34070(0.068), time=8.3e+03
iter=48375, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00092, d_inf=0.00013, gap=nan, nnz=33971(0.068), time=8.3e+03
iter=48380, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00033, gap=nan, nnz=33966(0.068), time=8.3e+03
iter=48385, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00021, gap=nan, nnz=33927(0.068), time=8.3e+03
iter=48390, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00013, gap=nan, nnz=33939(0.068), time=8.3e+03
iter=48395, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0009, d_inf=0.00015, gap=nan, nnz=33915(0.068), time=8.3e+03
iter=48400, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0009, d_inf=9.1e-05, gap=nan, nnz=33936(0.068), time=8.3e+03
iter=48405, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0009, d_inf=0.00013, gap=nan, nnz=33964(0.068), time=8.3e+03
iter=48410, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.0009, d_inf=0.00016, gap=nan, nnz=33993(0.068), time=8.3e+03
iter=48415, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00015, gap=nan, nnz=33995(0.068), time=8.3e+03
iter=48420, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00016, gap=nan, nnz=34024(0.068), time=8.3e+03
iter=48425, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00015, gap=nan, nnz=34036(0.068), time=8.3e+03
iter=48430, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00016, gap=nan, nnz=34050(0.068), time=8.3e+03
iter=48435, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00014, gap=nan, nnz=34043(0.068), time=8.3e+03
iter=48440, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00013, gap=nan, nnz=34063(0.068), time=8.3e+03
iter=48445, #inner=14, relaxed-p-obj=nan, decoded_t=3477.026, best_decoded=8115.652, eta=1, p_inf=0.00091, d_inf=0.00015, gap=nan, nnz=34057(0.068), time=8.3e+03
